objectId,jd,label,fid,diffmaglim,programid,candid,isdiffpos,field,ra,dec,magpsf,sigmapsf,chipsf,magap,sigmagap,distnr,magnr,chinr,sharpnr,sky,magdiff,fwhm,classtar,mindtoedge,seeratio,nneg,nbad,magapbig,sigmagapbig,sgmag1,srmag1,simag1,szmag1,sgscore1,distpsnr1,ndethist,ncovhist,jdstarthist,scorr,sgmag2,srmag2,simag2,szmag2,sgscore2,distpsnr2,sgmag3,srmag3,simag3,szmag3,sgscore3,distpsnr3,nmtchps,jdstartref,dsnrms,ssnrms,magzpsci,magzpsciunc,magzpscirms,clrcoeff,clrcounc,neargaia,neargaiabright,maggaia,maggaiabright,exptime,drb,acai_h,acai_v,acai_o,acai_n,acai_b,new_drb,peakmag,maxmag,peakmag_so_far,maxmag_so_far,age,days_since_peak,days_to_peak,nnotdet,expected_scores
ZTF23abhvlji,2460254.994,1,2,20.12512207,1,2.50049e+18,t,872,143.7980483,83.9734673,19.2595787,0.135040626,2.163848639,19.47900009,0.224900007,2.448444128,17.26300049,5.177000046,0.39199999,0.610343814,0.219421998,2.420000076,0.976000011,452.0314941,1.038462877,3,0,19.46269989,0.279100001,18.23690033,17.56279945,17.10390091,17.34469986,0.055833299,2.555448532,26,605,2460220.941,8.498638153,-999.0,-999.0,20.74209976,20.36370087,0.660749972,12.63627625,-999.0,20.45840073,20.95639992,20.40620041,0.5,12.64554214,3,2458638.743,13.1039896,19.68445587,26.30657768,8.25e-06,0.037402999,0.095197,1.18e-05,2.553270578,73.44381714,19.03502274,13.06636333,30,0.996096611,0.98257184,0.000729368,3.35e-10,0.013206512,0.000507847,0.999896,17.9142952,19.90155792,17.9142952,19.2595787,34.0529051,30.0535301,3.999375,579,0.99861383
ZTF23abhvlji,2460258.931,1,2,19.87462425,1,2.50443e+18,t,872,143.7981236,83.9734999,19.37770844,0.194250315,1.919883251,19.3355999,0.220799997,2.531986475,17.26300049,5.177000046,0.39199999,-0.238926798,-0.042109001,3.660000086,0.991999984,455.0058899,0.768293977,7,0,19.24130058,0.255800009,18.23690033,17.56279945,17.10390091,17.34469986,0.055833299,2.642687321,27,608,2460220.941,6.404035091,-999.0,20.45840073,20.95639992,20.40620041,0.5,12.53528881,-999.0,-999.0,20.74209976,20.36370087,0.660749972,12.56256962,3,2458638.743,6.732197762,13.11229229,26.27870941,8.82e-06,0.037726,0.093934998,1.26e-05,2.64051199,73.55490875,19.03502274,13.06636333,30,0.989120722,0.96870923,0.000642927,1.41e-10,0.011712041,0.001716866,0.98913246,17.9142952,19.90155792,17.9142952,19.37770844,37.9895718,33.9901968,3.999375,581,0.9986566
ZTF23abhvlji,2460260.865,1,2,20.2165432,1,2.50636e+18,t,872,143.7979438,83.973415,19.51244926,0.139754608,1.581157207,19.78639984,0.284700006,2.326117754,17.26300049,5.177000046,0.39199999,-0.018918009,0.273950994,2.920000076,0.943000019,489.5430908,0.844133317,1,0,19.80190086,0.362300009,18.23690033,17.56279945,17.10390091,17.34469986,0.055833299,2.426932573,28,610,2460220.941,6.799736023,-999.0,-999.0,20.74209976,20.36370087,0.660749972,12.75043392,-999.0,20.45840073,20.95639992,20.40620041,0.5,12.81908607,3,2458638.743,6.162466049,13.18649578,26.28644943,7.72e-06,0.037636999,0.099248998,1.1e-05,2.424754858,73.26934814,19.03502274,13.06636333,30,0.999991655,0.988381565,0.001589015,3.88e-11,0.021536892,0.001472856,0.99891865,17.9142952,19.90155792,17.9142952,19.51244926,39.923588,35.924213,3.999375,582,0.99887794
ZTF23abhvlji,2460262.99,1,2,20.28551865,1,2.50849e+18,t,872,143.7983257,83.9734369,19.90155792,0.160810247,1.311775565,20.61630058,0.591799974,2.490299702,17.26300049,5.177000046,0.39199999,0.313954502,0.714742005,1.197344899,0.866999984,443.5773926,2.0,8,0,20.31439972,0.562300026,18.23690033,17.56279945,17.10390091,17.34469986,0.055833299,2.591403008,29,613,2460220.941,6.020097256,-999.0,-999.0,20.74209976,20.36370087,0.660749972,12.58631802,-999.0,20.45840073,20.95639992,20.40620041,0.5,12.66916561,3,2458638.743,10.45960426,15.07345963,26.29955864,7.53e-06,0.036724001,0.095452003,1.08e-05,2.589225054,73.41897583,19.03502274,13.06636333,30,0.998475552,0.996445835,0.008241167,8.82e-11,0.029121947,0.000504172,0.9998434,17.9142952,19.90155792,17.9142952,19.90155792,42.0487732,38.0493982,3.999375,584,0.9990816
ZTF23abdsfms,2460205.906,0,2,20.38452148,1,2.45141e+18,t,871,97.0113895,80.069127,15.75209713,0.029458188,122.2458115,15.77420044,0.0073,0.454702944,22.39800072,0.774999976,-0.298000008,0.274232894,0.022103,2.690000057,0.986999989,292.7597046,0.962756217,0,0,15.76210022,0.0084,21.71069908,21.3348999,-999.0,20.69009972,0.555616021,0.042599611,2,716,2460202.945,61.44284439,21.78389931,21.10630035,20.61919975,20.32519913,0.800553977,18.95384979,17.47540092,16.99570084,16.79630089,16.70730019,0.996042013,19.13765526,6,2458719.97,270.566803,581.1537476,26.21909714,2.24e-06,0.029580001,0.077140003,3.69e-06,19.14229012,-999.0,16.91570091,-999.0,30,1.0,0.018193208,0.032792524,0.28660503,1.79e-05,0.002145745,1.0,15.61028385,17.80548286,15.75209713,15.75209713,2.9602662,0.0,2.9602662,714,6.839475e-05
ZTF23abdsfms,2460205.954,0,1,20.46434402,1,2.45145e+18,t,871,97.0113016,80.0691011,15.61028385,0.027859835,328.7303772,15.60639954,0.0054,9.269259453,22.4109993,0.921000004,-0.100000001,0.0132649,-0.003884,4.559999943,0.998000026,268.0339966,0.776269197,0,0,15.59809971,0.0059,21.71069908,21.3348999,-999.0,20.69009972,0.555616021,0.066045307,4,718,2460202.945,106.1555023,21.78389931,21.10630035,20.61919975,20.32519913,0.800553977,18.92201233,17.47540092,16.99570084,16.79630089,16.70730019,0.996042013,19.24346542,6,2458713.98,282.9233704,808.8557739,26.35428429,6.9e-06,0.056022,-0.155892,1.16e-05,19.248106,-999.0,16.91570091,-999.0,30,0.999403238,0.021804189,0.141246453,0.185857743,7.59e-07,0.003708437,0.99999225,15.61028385,17.80548286,15.61028385,15.75209713,3.0083912,0.0,3.0083912,714,0.0003066723
ZTF23abdsfms,2460207.895,0,2,20.39897156,1,2.45339e+18,t,871,97.0113163,80.0691141,16.04754829,0.034088504,185.2894135,16.06570053,0.009,0.430727273,22.39800072,0.774999976,-0.298000008,0.523132622,0.018152,2.910000086,0.984000027,287.3330994,0.875608385,0,0,16.06259918,0.0107,21.71069908,21.3348999,-999.0,20.69009972,0.555616021,0.02982375,5,719,2460202.945,66.46664429,21.78389931,21.10630035,20.61919975,20.32519913,0.800553977,18.95027161,17.47540092,16.99570084,16.79630089,16.70730019,0.996042013,19.20257759,6,2458719.97,168.1735687,404.2842102,26.23354721,1.95e-06,0.031142,0.087315001,3.21e-06,19.20721245,-999.0,16.91570091,-999.0,30,0.999999404,0.030146971,0.051952202,0.248938084,9.13e-06,0.001232559,1.0,15.61028385,17.80548286,15.61028385,16.04754829,4.9497106,1.9413194,3.0083912,714,4.786762e-05
ZTF23abdsfms,2460207.952,0,1,20.37760925,1,2.45345e+18,t,871,97.0113192,80.0691104,15.97729683,0.027596749,86.88335419,15.97939968,0.0067,9.235492706,22.4109993,0.921000004,-0.100000001,0.169577405,0.002103,5.849999905,0.996999979,261.1546936,0.654608428,0,0,15.97049999,0.0076,21.71069908,21.3348999,-999.0,20.69009972,0.555616021,0.034010582,6,720,2460202.945,44.52739716,21.78389931,21.10630035,20.61919975,20.32519913,0.800553977,18.93924332,17.47540092,16.99570084,16.79630089,16.70730019,0.996042013,19.21126747,6,2458713.98,201.8183899,583.9294434,26.37829781,9.93e-06,0.060036998,-0.164403006,1.76e-05,19.21590614,-999.0,16.91570091,-999.0,30,0.999964297,0.061049324,0.426708519,0.040084627,0.000175715,0.007666934,0.9999903,15.61028385,17.80548286,15.61028385,16.04754829,5.0062615,1.9978703,3.0083912,714,0.0008818166
ZTF23abdsfms,2460211.943,0,2,20.2737751,1,2.45744e+18,t,871,97.0113264,80.069116,16.54582024,0.034480967,62.00815964,16.58799934,0.0144,0.412557691,22.39800072,0.774999976,-0.298000008,0.483271807,0.042180002,2.50999999,1.0,268.8074036,1.034709096,0,0,16.59110069,0.0176,21.71069908,21.3348999,-999.0,20.69009972,0.555616021,0.022682194,9,723,2460202.945,86.03826141,21.78389931,21.10630035,20.61919975,20.32519913,0.800553977,18.95107079,17.47540092,16.99570084,16.79630089,16.70730019,0.996042013,19.19329834,6,2458719.97,119.9704285,251.6074677,26.25181961,3.37e-06,0.033022001,0.078371003,5.54e-06,19.1979332,-999.0,16.91570091,-999.0,30,0.999999583,0.049270593,0.858495176,0.105818756,4.89e-05,0.000476808,1.0,15.61028385,17.80548286,15.61028385,16.54582024,8.9980555,5.9896643,3.0083912,714,0.00012246784
ZTF23abdsfms,2460211.996,0,1,20.35763359,1,2.4575e+18,t,871,97.0113376,80.0691125,16.42497826,0.029942654,77.90801239,16.43040085,0.0098,9.235616684,22.4109993,0.921000004,-0.100000001,0.187025398,0.005422,3.519999981,0.996999979,257.7304993,0.984620631,0,0,16.40859985,0.0113,21.71069908,21.3348999,-999.0,20.69009972,0.555616021,0.020355491,10,724,2460202.945,131.8495941,21.78389931,21.10630035,20.61919975,20.32519913,0.800553977,18.9370842,17.47540092,16.99570084,16.79630089,16.70730019,0.996042013,19.19800568,6,2458713.98,141.3542328,357.3015137,26.38997841,7.9e-06,0.054901998,-0.148745999,1.37e-05,19.20264435,-999.0,16.91570091,-999.0,30,0.999946296,0.077725716,0.984195352,0.034902871,3.95e-06,0.000694839,0.99999726,15.61028385,17.80548286,15.61028385,16.54582024,9.0507523,6.0423611,3.0083912,714,0.0005175055
ZTF23abdsfms,2460213.885,0,1,19.5330143,1,2.45938e+18,t,871,97.0112377,80.0691081,16.57432556,0.028553797,6.754002094,16.58379936,0.021299999,9.296034813,22.4109993,0.921000004,-0.100000001,0.523794889,0.009474,3.029999971,0.992999971,284.3363953,1.049772024,0,0,16.5510006,0.026000001,21.71069908,21.3348999,-999.0,20.69009972,0.555616021,0.082899995,11,725,2460202.945,63.84454346,21.78389931,21.10630035,20.61919975,20.32519913,0.800553977,18.96743584,17.47540092,16.99570084,16.79630089,16.70730019,0.996042013,19.25130653,6,2458713.98,40.07732773,113.7105408,26.31632614,1.17e-05,0.044197001,-0.095628999,2.52e-05,19.25593758,-999.0,16.91570091,-999.0,30,0.999998093,0.615396619,0.840497971,0.002332244,0.000106061,8.1e-05,1.0,15.61028385,17.80548286,15.61028385,16.57432556,10.9395717,7.9311805,3.0083912,714,0.00071723544
ZTF23abdsfms,2460213.964,0,2,20.12015533,1,2.45946e+18,t,871,97.0113832,80.0691154,16.70272827,0.028157908,7.671437263,16.73200035,0.017200001,0.42174682,22.39800072,0.774999976,-0.298000008,-0.261833102,0.029271999,2.549999952,0.984000027,246.3744049,1.089436173,0,0,16.7220993,0.021,21.71069908,21.3348999,-999.0,20.69009972,0.555616021,0.012827563,12,726,2460202.945,55.00645447,21.78389931,21.10630035,20.61919975,20.32519913,0.800553977,18.92565536,17.47540092,16.99570084,16.79630089,16.70730019,0.996042013,19.17131042,6,2458719.97,70.70430756,179.3959198,26.24772835,3.23e-06,0.033673,0.08365,5.31e-06,19.17595291,-999.0,16.91570091,-999.0,30,0.999999821,0.277739942,0.840424895,0.009643484,9.77e-05,9.53e-05,1.0,15.61028385,17.80548286,15.61028385,16.70272827,11.0191088,8.0107176,3.0083912,714,9.387749e-05
ZTF23abdsfms,2460215.928,0,2,19.59856987,1,2.46143e+18,t,871,97.0113489,80.0691164,16.97040939,0.036633112,23.16921043,16.92639923,0.033300001,0.431513458,22.39800072,0.774999976,-0.298000008,-0.878342211,-0.044009998,2.359999895,0.995000005,269.821106,1.085952997,0,0,16.9211998,0.041999999,21.71069908,21.3348999,-999.0,20.69009972,0.555616021,0.008781813,13,727,2460202.945,61.12963104,21.78389931,21.10630035,20.61919975,20.32519913,0.800553977,18.9426918,17.47540092,16.99570084,16.79630089,16.70730019,0.996042013,19.18287849,6,2458719.97,50.81627655,96.68307495,26.2584095,3.64e-06,0.033160001,0.076181002,6e-06,19.18751526,-999.0,16.91570091,-999.0,30,0.999999821,0.150662318,0.85129267,0.004238197,0.000132594,0.000101872,0.9999999,15.61028385,17.80548286,15.61028385,16.97040939,12.9824074,9.9740162,3.0083912,714,0.00010546627
ZTF23abdsfms,2460215.989,0,1,19.49422836,1,2.46149e+18,t,871,97.0113155,80.0691107,16.87145042,0.036203142,18.97425079,16.87669945,0.0286,9.249268532,22.4109993,0.921000004,-0.100000001,0.216665104,0.00525,3.200000048,0.984000027,248.7380981,0.982143044,0,0,16.87330055,0.036200002,21.71069908,21.3348999,-999.0,20.69009972,0.555616021,0.035265479,14,728,2460202.945,58.70663834,21.78389931,21.10630035,20.61919975,20.32519913,0.800553977,18.94159317,17.47540092,16.99570084,16.79630089,16.70730019,0.996042013,19.21200371,6,2458713.98,47.20480728,107.8314743,26.38744926,1.53e-05,0.051982999,-0.137176007,3.44e-05,19.21664047,-999.0,16.91570091,-999.0,30,0.999988675,0.178301007,0.865064859,0.001809971,0.000242041,0.000114466,0.9999987,15.61028385,17.80548286,15.61028385,16.97040939,13.0434027,10.0350115,3.0083912,714,0.00063710986
ZTF23abdsfms,2460220.857,0,2,19.52651405,1,2.46636e+18,t,871,97.011346,80.0691187,17.22677231,0.039371248,8.959835052,17.24119949,0.0458,0.435926676,22.39800072,0.774999976,-0.298000008,-0.03031191,0.014427,2.109999895,0.984000027,264.206604,1.250301361,2,0,17.21879959,0.057100002,21.71069908,21.3348999,-999.0,20.69009972,0.555616021,0.014098508,19,733,2460202.945,44.40302658,21.78389931,21.10630035,20.61919975,20.32519913,0.800553977,18.95001221,17.47540092,16.99570084,16.79630089,16.70730019,0.996042013,19.17793083,6,2458719.97,24.99527359,60.5988884,26.16377258,5.06e-06,0.038660001,0.088083997,8.39e-06,19.18256569,-999.0,16.91570091,-999.0,30,0.99999845,0.238611817,0.721680224,0.000494962,0.000355961,5.91e-05,0.9999999,15.61028385,17.80548286,15.61028385,17.22677231,17.9115277,14.9031365,3.0083912,714,9.008397e-05
ZTF23abdsfms,2460220.896,0,1,19.19739914,1,2.4664e+18,t,871,97.0112677,80.0690936,17.16952705,0.041072909,3.398300886,17.15460014,0.037900001,9.294240952,22.4109993,0.921000004,-0.100000001,1.041859031,-0.014927,4.800000191,0.986000001,247.1649017,0.83375746,1,0,17.15139961,0.048099998,21.71069908,21.3348999,-999.0,20.69009972,0.555616021,0.100253887,20,734,2460202.945,40.88690186,21.78389931,21.10630035,20.61919975,20.32519913,0.800553977,18.91645813,17.47540092,16.99570084,16.79630089,16.70730019,0.996042013,19.27761459,6,2458713.98,18.38273811,62.74638748,26.28852654,2.4e-05,0.051693,-0.126107007,5.99e-05,19.28225708,-999.0,16.91570091,-999.0,30,0.99989593,0.632670701,0.607483745,7.03e-05,0.001093723,6.17e-05,0.9997745,15.61028385,17.80548286,15.61028385,17.22677231,17.9508449,14.9424537,3.0083912,714,0.0011754917
ZTF23abdsfms,2460222.902,0,2,19.40282822,1,2.4684e+18,t,871,97.0111356,80.0691171,17.4293499,0.045045942,1.38685739,17.44280052,0.042100001,0.490775406,22.39800072,0.774999976,-0.298000008,-0.246576205,0.013451,3.970000029,0.98299998,260.4404907,0.982707739,0,0,17.4144001,0.052099999,21.71069908,21.3348999,-999.0,20.69009972,0.555616021,0.141186073,22,736,2460202.945,41.76464844,21.78389931,21.10630035,20.61919975,20.32519913,0.800553977,19.03425598,17.47540092,16.99570084,16.79630089,16.70730019,0.996042013,19.26988411,6,2458719.97,20.37299538,55.60868454,26.23334885,9.7e-06,0.04572,0.074754998,1.6e-05,19.27449799,-999.0,16.91570091,-999.0,30,0.999987006,0.830890775,0.65417093,0.000168163,0.000454646,5.7e-05,0.9998022,15.61028385,17.80548286,15.61028385,17.4293499,19.9564236,16.9480324,3.0083912,714,0.00034837372
ZTF23abdsfms,2460222.945,0,1,19.39138985,1,2.46845e+18,t,871,97.0112701,80.0691037,17.30727386,0.058089815,3.873878002,17.23279953,0.0306,9.2847929,22.4109993,0.921000004,-0.100000001,0.2276631,-0.074473999,4.869999886,0.926999986,243.1430969,0.928859234,0,0,17.22540092,0.038400002,21.71069908,21.3348999,-999.0,20.69009972,0.555616021,0.07287804,23,737,2460202.945,49.66387177,21.78389931,21.10630035,20.61919975,20.32519913,0.800553977,18.94215202,17.47540092,16.99570084,16.79630089,16.70730019,0.996042013,19.24959183,6,2458713.98,16.96646118,56.70281982,26.33227348,2.14e-05,0.045864001,-0.087316997,5.32e-05,19.25422859,-999.0,16.91570091,-999.0,30,0.999806643,0.750047624,0.723059893,0.000151773,0.000652142,0.000171573,0.9834471,15.61028385,17.80548286,15.61028385,17.4293499,19.9999768,16.9915856,3.0083912,714,0.0014130521
ZTF23abdsfms,2460224.9,0,2,19.93842506,1,2.4704e+18,t,871,97.0113165,80.0691123,17.74146461,0.069722012,14.72512531,17.75939941,0.047400001,0.411456943,22.39800072,0.774999976,-0.298000008,-0.296239108,0.017935,2.25999999,0.985000014,267.9866943,1.25511241,0,0,17.7887001,0.061799999,21.71069908,21.3348999,-999.0,20.69009972,0.555616021,0.031892285,27,741,2460202.945,50.15930176,21.78389931,21.10630035,20.61919975,20.32519913,0.800553977,18.9454155,17.47540092,16.99570084,16.79630089,16.70730019,0.996042013,19.20730782,6,2458719.97,30.38545227,61.91506577,26.2354641,3.05e-06,0.033482999,0.084797002,5.04e-06,19.21194458,-999.0,16.91570091,-999.0,30,0.999999702,0.334992021,0.77307266,9.56e-05,0.000409306,6.74e-05,0.9999987,15.61028385,17.80548286,15.61028385,17.74146461,21.9552546,18.9468634,3.0083912,714,0.00021062765
ZTF23abdsfms,2460224.947,0,1,20.02109909,1,2.47045e+18,t,871,97.0114169,80.069116,17.80548286,0.051066533,8.30355835,17.81500053,0.040100001,9.185809135,22.4109993,0.921000004,-0.100000001,0.231645793,0.009518,3.5,0.984000027,248.9463043,0.944957435,0,0,17.8071003,0.050299998,21.71069908,21.3348999,-999.0,20.69009972,0.555616021,0.03350918,28,742,2460202.945,51.48960495,21.78389931,21.10630035,20.61919975,20.32519913,0.800553977,18.91313171,17.47540092,16.99570084,16.79630089,16.70730019,0.996042013,19.15572357,6,2458713.98,28.99503899,69.70170593,26.36248207,8.47e-06,0.047993999,-0.125220001,1.61e-05,19.16036797,-999.0,16.91570091,-999.0,30,0.999994814,0.486006409,0.767882049,7.19e-05,0.001553175,6.53e-05,0.9999993,15.61028385,17.80548286,15.61028385,17.80548286,22.0012615,18.9928703,3.0083912,714,0.0011401442
